FiscalYear,MonthYear,Town,AdmMonth,PrimaryDrug,AdmCount
2014,13-Dec,Windham,12,Heroin,35
2014,13-Dec,Windham,12,"Marijuana, Hashish, THC",8
2014,13-Dec,Windham,12,Other Opiates and Synthetics,6
2014,14-Jan,Windsor,1,Alcohol,8
2014,14-Jan,Windsor,1,"Marijuana, Hashish, THC",6
2014,14-Feb,Windsor,2,Alcohol,10
2014,14-Feb,Windsor,2,Heroin,7
2014,14-Mar,Windsor,3,Alcohol,12
2014,14-Mar,Windsor,3,Heroin,11
2014,14-Mar,Windsor,3,"Marijuana, Hashish, THC",7
2014,14-Apr,Windsor,4,Alcohol,6
2014,14-May,Windsor,5,Alcohol,8
2014,14-May,Windsor,5,Heroin,8
2014,14-Jun,Windsor,6,Alcohol,11
2014,14-Jun,Windsor,6,Heroin,6
2014,14-Jun,Windsor,6,"Marijuana, Hashish, THC",8
2014,13-Jul,Windsor,7,Alcohol,10
2014,13-Jul,Windsor,7,Cocaine,6
2014,13-Aug,Windsor,8,Alcohol,10
2015,14-Oct,Cheshire,10,Heroin,8
2014,13-Sep,Windsor,9,Alcohol,6
2014,13-Sep,Windsor,9,Heroin,7
2014,13-Sep,Windsor,9,"Marijuana, Hashish, THC",7
2014,13-Oct,Windsor,10,Alcohol,14
2014,13-Oct,Windsor,10,Heroin,8
2014,13-Nov,Windsor,11,Alcohol,10
2014,13-Dec,Windsor,12,Alcohol,8
2014,14-Jan,Windsor Locks,1,Alcohol,13
2014,14-Feb,Windsor Locks,2,Alcohol,6
2014,14-Mar,Windsor Locks,3,Alcohol,11
2014,14-May,Windsor Locks,5,Alcohol,11
2014,14-Jun,Windsor Locks,6,Alcohol,6
2014,14-Jun,Windsor Locks,6,Heroin,9
2014,13-Jul,Windsor Locks,7,Alcohol,8
2014,13-Jul,Windsor Locks,7,Heroin,8
2014,13-Aug,Windsor Locks,8,Alcohol,6
2014,13-Oct,Windsor Locks,10,Alcohol,10
2014,13-Nov,Windsor Locks,11,Alcohol,7
2014,13-Nov,Windsor Locks,11,Heroin,7
2014,13-Dec,Windsor Locks,12,Alcohol,9
2014,14-Jan,Wolcott,1,Alcohol,8
2014,14-Feb,Wolcott,2,Alcohol,9
2014,14-Feb,Wolcott,2,Heroin,9
2014,14-Mar,Wolcott,3,Heroin,12
2014,14-Apr,Wolcott,4,Alcohol,11
2014,14-Apr,Wolcott,4,Heroin,15
2014,14-May,Wolcott,5,Heroin,12
2014,14-Jun,Wolcott,6,Heroin,14
2014,13-Jul,Wolcott,7,Alcohol,6
2014,13-Jul,Wolcott,7,Heroin,9
2014,13-Sep,Wolcott,9,Heroin,6
2014,13-Oct,Wolcott,10,Alcohol,7
2014,13-Oct,Wolcott,10,Heroin,6
2014,13-Nov,Wolcott,11,Alcohol,7
2014,13-Nov,Wolcott,11,Heroin,10
2014,13-Dec,Wolcott,12,Alcohol,9
2015,15-Jan,Ansonia,1,Alcohol,13
2015,15-Jan,Ansonia,1,Heroin,13
2015,15-Jan,Ansonia,1,"Marijuana, Hashish, THC",7
2015,15-Feb,Ansonia,2,Alcohol,16
2015,15-Feb,Ansonia,2,Heroin,12
2015,15-Feb,Ansonia,2,"Marijuana, Hashish, THC",6
2015,15-Mar,Ansonia,3,Alcohol,28
2015,15-Mar,Ansonia,3,"Marijuana, Hashish, THC",9
2015,15-Apr,Ansonia,4,Alcohol,13
2015,15-Apr,Ansonia,4,Heroin,8
2015,15-Apr,Ansonia,4,"Marijuana, Hashish, THC",12
2015,15-May,Ansonia,5,Alcohol,13
2015,15-May,Ansonia,5,Heroin,11
2015,15-May,Ansonia,5,"Marijuana, Hashish, THC",6
2015,15-Jun,Ansonia,6,Alcohol,24
2015,15-Jun,Ansonia,6,Heroin,12
2015,15-Jun,Ansonia,6,"Marijuana, Hashish, THC",10
2015,14-Jul,Ansonia,7,Alcohol,23
2015,14-Jul,Ansonia,7,Heroin,7
2015,14-Jul,Ansonia,7,"Marijuana, Hashish, THC",6
2015,14-Jul,Ansonia,7,Other Opiates and Synthetics,7
2015,14-Aug,Ansonia,8,Alcohol,18
2015,14-Aug,Ansonia,8,Heroin,16
2015,14-Aug,Ansonia,8,"Marijuana, Hashish, THC",8
2015,14-Sep,Ansonia,9,Alcohol,20
2015,14-Sep,Ansonia,9,Heroin,8
2015,14-Sep,Ansonia,9,"Marijuana, Hashish, THC",6
2015,14-Oct,Ansonia,10,Alcohol,19
2015,14-Oct,Ansonia,10,Heroin,13
2015,14-Oct,Ansonia,10,"Marijuana, Hashish, THC",10
2015,14-Nov,Ansonia,11,Alcohol,20
2015,14-Nov,Ansonia,11,Heroin,6
2015,14-Dec,Ansonia,12,Alcohol,17
2015,14-Dec,Ansonia,12,Heroin,16
2015,14-Dec,Ansonia,12,"Marijuana, Hashish, THC",7
2015,15-Jan,Avon,1,Alcohol,8
2015,15-Mar,Avon,3,Alcohol,7
2015,15-Apr,Avon,4,Alcohol,9
2015,15-May,Avon,5,Alcohol,9
2015,14-Oct,Avon,10,Alcohol,12
2015,15-May,Beacon Falls,5,Alcohol,6
2015,15-May,Beacon Falls,5,Heroin,14
2015,15-Jan,Berlin,1,Alcohol,11
2015,15-Jan,Berlin,1,Heroin,8
2015,15-Feb,Berlin,2,Alcohol,7
2015,15-Feb,Berlin,2,Heroin,8
2015,15-Mar,Berlin,3,Alcohol,6
2015,15-Apr,Berlin,4,Alcohol,7
2015,15-Apr,Berlin,4,Heroin,12
2015,15-May,Berlin,5,Alcohol,8
2015,15-May,Berlin,5,Heroin,10
2015,15-Jun,Berlin,6,Alcohol,15
2015,15-Jun,Berlin,6,Heroin,11
2015,14-Jul,Berlin,7,Alcohol,15
2015,14-Jul,Berlin,7,Heroin,7
2015,14-Aug,Berlin,8,Alcohol,9
2015,14-Sep,Berlin,9,Alcohol,11
2015,14-Sep,Berlin,9,Heroin,9
2015,14-Oct,Berlin,10,Alcohol,8
2015,14-Oct,Berlin,10,Heroin,10
2015,14-Dec,Berlin,12,Alcohol,9
2015,14-Dec,Berlin,12,Heroin,13
2015,15-Mar,Danbury,3,Heroin,45
2015,14-Oct,Bethany,10,Heroin,6
2015,15-Jan,Bethel,1,Alcohol,8
2015,15-Feb,Bethel,2,Alcohol,10
2015,15-Feb,Bethel,2,Heroin,7
2015,15-Mar,Bethel,3,Alcohol,14
2015,15-Mar,Bethel,3,Heroin,9
2015,15-Apr,Bethel,4,Alcohol,20
2015,15-May,Bethel,5,Alcohol,12
2015,15-May,Bethel,5,Heroin,11
2015,15-Jun,Bethel,6,Alcohol,13
2015,15-Jun,Bethel,6,Heroin,9
2015,14-Jul,Bethel,7,Alcohol,7
2015,14-Jul,Bethel,7,Heroin,10
2015,14-Sep,Bethel,9,Heroin,8
2015,14-Oct,Bethel,10,Alcohol,7
2015,14-Nov,Bethel,11,Alcohol,8
2015,14-Dec,Bethel,12,Alcohol,9
2015,14-Dec,Bethel,12,Heroin,10
2015,15-Jan,Bloomfield,1,Alcohol,11
2015,15-Jan,Bloomfield,1,"Marijuana, Hashish, THC",6
2015,15-Feb,Bloomfield,2,Alcohol,12
2015,15-Feb,Bloomfield,2,Heroin,8
2015,15-Feb,Bloomfield,2,"Marijuana, Hashish, THC",7
2015,15-Apr,Bloomfield,4,Alcohol,7
2015,15-May,Bloomfield,5,Heroin,7
2015,15-Jun,Bloomfield,6,Alcohol,13
2015,14-Jul,Bloomfield,7,Alcohol,8
2015,14-Aug,Bloomfield,8,Alcohol,9
2015,14-Aug,Bloomfield,8,"Marijuana, Hashish, THC",6
2015,14-Sep,Bloomfield,9,Alcohol,6
2015,14-Oct,Bloomfield,10,Alcohol,9
2015,14-Nov,Bloomfield,11,Alcohol,8
2015,14-Nov,Bloomfield,11,Heroin,10
2015,14-Dec,Bloomfield,12,Alcohol,6
2015,15-Mar,Bozrah,3,Alcohol,6
2015,15-Jan,Branford,1,Alcohol,11
2015,15-Jan,Branford,1,Heroin,29
2015,15-Jan,Branford,1,Other Opiates and Synthetics,6
2015,15-Feb,Branford,2,Alcohol,14
2015,15-Feb,Branford,2,Heroin,13
2015,15-Mar,Branford,3,Alcohol,14
2015,15-Mar,Branford,3,Heroin,7
2015,15-Apr,Branford,4,Alcohol,10
2015,15-May,Branford,5,Alcohol,12
2015,15-May,Branford,5,Heroin,16
2015,15-Jun,Branford,6,Alcohol,9
2015,15-Jun,Branford,6,Heroin,19
2015,14-Jul,Branford,7,Alcohol,13
2015,14-Jul,Branford,7,Heroin,21
2015,14-Jul,Branford,7,"Marijuana, Hashish, THC",6
2015,14-Aug,Branford,8,Alcohol,18
2015,14-Aug,Branford,8,Heroin,23
2015,14-Aug,Branford,8,Other Opiates and Synthetics,7
2015,14-Sep,Branford,9,Alcohol,21
2015,14-Sep,Branford,9,Heroin,9
2015,14-Oct,Branford,10,Alcohol,12
2015,14-Oct,Branford,10,Heroin,21
2015,14-Nov,Branford,11,Alcohol,14
2015,14-Dec,Branford,12,Alcohol,8
2015,14-Dec,Branford,12,Heroin,17
2015,15-Jan,Bridgeport,1,Alcohol,81
2015,15-Jan,Bridgeport,1,Benzodiazepines,7
2015,15-Jan,Bridgeport,1,Cocaine,27
2015,15-Jan,Bridgeport,1,Crack,27
2015,15-Jan,Bridgeport,1,Heroin,135
2015,15-Jan,Bridgeport,1,"Marijuana, Hashish, THC",92
2015,15-Jan,Bridgeport,1,Other Opiates and Synthetics,12
2015,15-Jan,Bridgeport,1,PCP,18
2015,15-Feb,Bridgeport,2,Alcohol,99
2015,15-Feb,Bridgeport,2,Cocaine,16
2015,15-Feb,Bridgeport,2,Crack,19
2015,15-Feb,Bridgeport,2,Heroin,126
2015,15-Feb,Bridgeport,2,"Marijuana, Hashish, THC",87
2015,15-Feb,Bridgeport,2,Other Opiates and Synthetics,11
2015,15-Feb,Bridgeport,2,PCP,8
2015,15-Mar,Bridgeport,3,Alcohol,114
2015,15-Mar,Bridgeport,3,Cocaine,28
2015,15-Mar,Bridgeport,3,Crack,22
2015,15-Mar,Bridgeport,3,Heroin,120
2015,15-Mar,Bridgeport,3,"Marijuana, Hashish, THC",104
2015,15-Mar,Bridgeport,3,Other Opiates and Synthetics,18
2015,15-Mar,Bridgeport,3,PCP,14
2015,15-Apr,Bridgeport,4,Alcohol,124
2015,15-Apr,Bridgeport,4,Cocaine,26
2015,15-Apr,Bridgeport,4,Crack,26
2015,15-Apr,Bridgeport,4,Heroin,131
2015,15-Apr,Bridgeport,4,"Marijuana, Hashish, THC",115
2015,15-Apr,Bridgeport,4,Other Opiates and Synthetics,12
2015,15-Apr,Bridgeport,4,PCP,16
2015,15-May,Bridgeport,5,Alcohol,96
2015,15-May,Bridgeport,5,Benzodiazepines,8
2015,15-May,Bridgeport,5,Cocaine,25
2015,15-May,Bridgeport,5,Crack,23
2015,15-May,Bridgeport,5,Heroin,136
2015,15-May,Bridgeport,5,"Marijuana, Hashish, THC",91
2015,15-May,Bridgeport,5,Other Opiates and Synthetics,17
2015,15-May,Bridgeport,5,PCP,13
2015,15-Jun,Bridgeport,6,Alcohol,113
2015,15-Jun,Bridgeport,6,Cocaine,30
2015,15-Jun,Bridgeport,6,Crack,30
2015,15-Jun,Bridgeport,6,"Hallucinogens: LSD, DMS, STP, etc",6
2015,15-Jun,Bridgeport,6,Heroin,171
2015,15-Jun,Bridgeport,6,"Marijuana, Hashish, THC",109
2015,15-Jun,Bridgeport,6,Other Opiates and Synthetics,17
2015,15-Jun,Bridgeport,6,PCP,7
2015,14-Jul,Bridgeport,7,Alcohol,114
2015,14-Jul,Bridgeport,7,Benzodiazepines,7
2015,14-Jul,Bridgeport,7,Cocaine,20
2015,14-Jul,Bridgeport,7,Crack,23
2015,14-Jul,Bridgeport,7,Heroin,170
2015,14-Jul,Bridgeport,7,"Marijuana, Hashish, THC",90
2015,14-Jul,Bridgeport,7,Other Opiates and Synthetics,17
2015,14-Jul,Bridgeport,7,PCP,21
2015,14-Aug,Bridgeport,8,Benzodiazepines,8
2015,14-Aug,Bridgeport,8,Cocaine,20
2015,14-Aug,Bridgeport,8,Crack,17
2015,14-Aug,Bridgeport,8,Heroin,143
2015,14-Aug,Bridgeport,8,"Marijuana, Hashish, THC",94
2015,14-Aug,Bridgeport,8,Other Opiates and Synthetics,23
2015,14-Aug,Bridgeport,8,PCP,20
2015,14-Sep,Bridgeport,9,Alcohol,102
2015,14-Sep,Bridgeport,9,Benzodiazepines,7
2015,14-Sep,Bridgeport,9,Cocaine,21
2015,14-Sep,Bridgeport,9,Crack,22
2015,14-Sep,Bridgeport,9,Heroin,138
2015,14-Sep,Bridgeport,9,"Marijuana, Hashish, THC",85
2015,14-Sep,Bridgeport,9,Other Opiates and Synthetics,9
2015,14-Sep,Bridgeport,9,PCP,17
2015,14-Oct,Bridgeport,10,Alcohol,104
2015,14-Oct,Bridgeport,10,Cocaine,17
2015,14-Oct,Bridgeport,10,Crack,16
2015,14-Oct,Bridgeport,10,Heroin,159
2015,14-Oct,Bridgeport,10,"Marijuana, Hashish, THC",86
2015,14-Oct,Bridgeport,10,Other Opiates and Synthetics,19
2015,14-Oct,Bridgeport,10,PCP,22
2015,14-Nov,Bridgeport,11,Alcohol,97
2015,14-Nov,Bridgeport,11,Cocaine,24
2015,14-Nov,Bridgeport,11,Crack,16
2015,14-Nov,Bridgeport,11,Heroin,153
2015,14-Nov,Bridgeport,11,"Marijuana, Hashish, THC",78
2015,14-Nov,Bridgeport,11,Other Opiates and Synthetics,11
2015,14-Nov,Bridgeport,11,PCP,12
2015,14-Dec,Bridgeport,12,Alcohol,107
2015,14-Dec,Bridgeport,12,Cocaine,20
2015,14-Dec,Bridgeport,12,Crack,31
2015,14-Dec,Bridgeport,12,Heroin,126
2015,14-Dec,Bridgeport,12,"Marijuana, Hashish, THC",102
2015,14-Dec,Bridgeport,12,Other Opiates and Synthetics,15
2015,14-Dec,Bridgeport,12,PCP,12
2015,15-Jan,Bristol,1,Alcohol,35
2015,15-Jan,Bristol,1,Heroin,52
2015,15-Jan,Bristol,1,"Marijuana, Hashish, THC",19
2015,15-Feb,Bristol,2,Alcohol,41
2015,15-Feb,Bristol,2,Heroin,47
2015,15-Feb,Bristol,2,"Marijuana, Hashish, THC",12
2015,15-Mar,Bristol,3,Alcohol,53
2015,15-Mar,Bristol,3,Heroin,55
2015,15-Mar,Bristol,3,"Marijuana, Hashish, THC",13
2015,15-Mar,Bristol,3,Other Opiates and Synthetics,8
2015,15-Apr,Bristol,4,Alcohol,46
2015,15-Apr,Bristol,4,Heroin,60
2015,15-Apr,Bristol,4,"Marijuana, Hashish, THC",19
2015,15-May,Bristol,5,Alcohol,50
2015,15-May,Bristol,5,Heroin,44
2015,15-May,Bristol,5,"Marijuana, Hashish, THC",14
2015,15-May,Bristol,5,Other Opiates and Synthetics,10
2015,15-Jun,Bristol,6,Alcohol,54
2015,15-Jun,Bristol,6,Crack,7
2015,15-Jun,Bristol,6,Heroin,59
2015,15-Jun,Bristol,6,"Marijuana, Hashish, THC",18
2015,14-Jul,Bristol,7,Alcohol,33
2015,14-Jul,Bristol,7,Cocaine,8
2015,14-Jul,Bristol,7,Heroin,61
2015,14-Jul,Bristol,7,"Marijuana, Hashish, THC",20
2015,14-Jul,Bristol,7,Other Opiates and Synthetics,6
2015,14-Aug,Bristol,8,Alcohol,47
2015,14-Aug,Bristol,8,Heroin,63
2015,14-Aug,Bristol,8,"Marijuana, Hashish, THC",7
2015,14-Aug,Bristol,8,Other Opiates and Synthetics,14
2015,14-Sep,Bristol,9,Alcohol,49
2015,14-Sep,Bristol,9,Heroin,60
2015,14-Sep,Bristol,9,"Marijuana, Hashish, THC",18
2015,14-Oct,Bristol,10,Alcohol,39
2015,14-Oct,Bristol,10,Crack,9
2015,14-Oct,Bristol,10,Heroin,69
2015,14-Oct,Bristol,10,"Marijuana, Hashish, THC",9
2015,14-Oct,Bristol,10,Other Opiates and Synthetics,11
2015,14-Nov,Bristol,11,Alcohol,31
2015,14-Nov,Bristol,11,Heroin,44
2015,14-Nov,Bristol,11,Other Opiates and Synthetics,10
2015,14-Dec,Bristol,12,Alcohol,47
2015,14-Dec,Bristol,12,Heroin,53
2015,14-Dec,Bristol,12,"Marijuana, Hashish, THC",10
2015,14-Dec,Bristol,12,Other Opiates and Synthetics,8
2015,15-Jan,Brookfield,1,Alcohol,8
2015,15-Jan,Brookfield,1,Heroin,11
2015,15-Feb,Brookfield,2,Alcohol,6
2015,15-Feb,Brookfield,2,Heroin,9
2015,15-Mar,Brookfield,3,Alcohol,6
2015,15-Mar,Brookfield,3,Heroin,9
2015,15-May,Brookfield,5,Heroin,6
2015,15-Jun,Brookfield,6,Alcohol,11
2015,14-Aug,Brookfield,8,Alcohol,6
2015,14-Aug,Brookfield,8,Heroin,6
2015,14-Sep,Brookfield,9,Alcohol,6
2015,14-Oct,Brookfield,10,Heroin,8
2015,14-Nov,Brookfield,11,Alcohol,6
2015,14-Nov,Brookfield,11,Heroin,7
2015,14-Dec,Brookfield,12,Heroin,7
2015,15-Jan,Brooklyn,1,Alcohol,6
2015,15-Jan,Brooklyn,1,Heroin,8
2015,15-Feb,Brooklyn,2,Heroin,6
2015,15-Mar,Brooklyn,3,Heroin,6
2015,15-Apr,Brooklyn,4,Heroin,6
2015,14-Jul,Brooklyn,7,Heroin,6
2015,14-Aug,Brooklyn,8,Heroin,8
2015,14-Sep,Brooklyn,9,Alcohol,15
2015,14-Oct,Brooklyn,10,Heroin,9
2015,14-Nov,Brooklyn,11,Heroin,6
2015,14-Dec,Brooklyn,12,Heroin,7
2015,15-Feb,Burlington,2,Alcohol,6
2015,14-Aug,Burlington,8,Alcohol,8
2015,14-Nov,Burlington,11,Alcohol,9
2015,14-Dec,Burlington,12,Heroin,7
2015,15-Apr,Canterbury,4,Heroin,8
2015,14-Oct,Canterbury,10,Alcohol,6
2015,15-Jan,Cheshire,1,Alcohol,8
2015,15-Feb,Cheshire,2,Alcohol,9
2015,15-Mar,Cheshire,3,Alcohol,13
2015,15-Mar,Cheshire,3,Heroin,7
2015,15-Apr,Cheshire,4,Alcohol,14
2015,15-Apr,Cheshire,4,Heroin,7
2015,15-Jun,Cheshire,6,Alcohol,10
2015,15-Jun,Cheshire,6,Heroin,10
2015,15-Jun,Cheshire,6,"Marijuana, Hashish, THC",8
2015,14-Jul,Cheshire,7,Alcohol,9
2015,14-Jul,Cheshire,7,Heroin,10
2015,14-Aug,Cheshire,8,Alcohol,10
2015,14-Aug,Cheshire,8,Heroin,6
2015,14-Sep,Cheshire,9,Heroin,7
2015,14-Oct,Cheshire,10,Alcohol,14
2015,14-Nov,Cheshire,11,Heroin,7
2015,14-Dec,Cheshire,12,Alcohol,6
2015,14-Dec,Cheshire,12,Heroin,9
2015,15-Feb,Clinton,2,Alcohol,9
2015,15-Mar,Clinton,3,Alcohol,13
2015,15-Mar,Clinton,3,Heroin,10
2015,15-Apr,Clinton,4,Heroin,6
2015,14-Sep,Trumbull,9,Heroin,12
2015,14-Aug,Clinton,8,Alcohol,7
2015,14-Sep,Clinton,9,Alcohol,12
2015,14-Sep,Clinton,9,Heroin,9
2015,14-Dec,Clinton,12,Heroin,9
2015,15-Jan,Colchester,1,Alcohol,12
2015,15-Jan,Colchester,1,Heroin,17
2015,15-Feb,Colchester,2,Alcohol,21
2015,15-Mar,Colchester,3,Alcohol,13
2015,15-Mar,Colchester,3,Heroin,13
2015,15-May,Colchester,5,Alcohol,11
2015,15-Jun,Colchester,6,Alcohol,15
2015,15-Jun,Colchester,6,Heroin,11
2015,14-Jul,Colchester,7,Alcohol,14
2015,14-Jul,Colchester,7,Heroin,13
2015,14-Aug,Colchester,8,Alcohol,16
2015,14-Aug,Colchester,8,Heroin,9
2015,14-Sep,Colchester,9,Alcohol,14
2015,14-Sep,Colchester,9,Heroin,12
2015,14-Oct,Colchester,10,Alcohol,13
2015,14-Oct,Colchester,10,Heroin,15
2015,14-Nov,Colchester,11,Alcohol,10
2015,14-Nov,Colchester,11,Heroin,9
2015,14-Dec,Colchester,12,Alcohol,9
2015,14-Dec,Colchester,12,Heroin,14
2015,15-Jan,Coventry,1,Heroin,6
2015,15-Feb,Coventry,2,Alcohol,6
2015,15-Mar,Coventry,3,Alcohol,6
2015,15-Mar,Coventry,3,Heroin,9
2015,15-Apr,Coventry,4,Alcohol,9
2015,15-Jun,Coventry,6,Alcohol,6
2015,15-Jun,Coventry,6,Heroin,8
2015,14-Jul,Coventry,7,Alcohol,8
2015,14-Aug,Coventry,8,Alcohol,9
2015,14-Aug,Coventry,8,Heroin,7
2015,14-Sep,Coventry,9,Heroin,7
2015,15-Jun,Vernon,6,Alcohol,16
2015,14-Oct,Coventry,10,Alcohol,8
2015,14-Nov,Coventry,11,Alcohol,9
2015,15-Jan,Cromwell,1,Alcohol,8
2015,15-Feb,Cromwell,2,Alcohol,9
2015,15-Mar,Cromwell,3,Alcohol,9
2015,15-Mar,Cromwell,3,Heroin,11
2015,15-Apr,Cromwell,4,Alcohol,8
2015,15-May,Cromwell,5,Alcohol,10
2015,15-May,Cromwell,5,Heroin,7
2015,15-Jun,Cromwell,6,Alcohol,9
2015,14-Jul,Cromwell,7,Alcohol,6
2015,14-Jul,Cromwell,7,Heroin,8
2015,14-Sep,Cromwell,9,Alcohol,10
2015,14-Sep,Cromwell,9,Heroin,7
2015,14-Oct,Cromwell,10,Alcohol,7
2015,14-Nov,Cromwell,11,Alcohol,8
2015,14-Nov,Cromwell,11,Heroin,7
2015,14-Dec,Cromwell,12,Alcohol,7
2015,14-Dec,Cromwell,12,Heroin,11
2015,15-Jan,Danbury,1,Alcohol,44
2015,15-Jan,Danbury,1,Heroin,57
2015,15-Jan,Danbury,1,"Marijuana, Hashish, THC",7
2015,15-Jan,Danbury,1,Other Opiates and Synthetics,12
2015,15-Feb,Danbury,2,Alcohol,50
2015,15-Feb,Danbury,2,Cocaine,6
2015,15-Feb,Danbury,2,Heroin,47
2015,15-Feb,Danbury,2,"Marijuana, Hashish, THC",11
2015,15-Feb,Danbury,2,Other Opiates and Synthetics,6
2015,15-Mar,Danbury,3,Alcohol,52
2015,15-Mar,Danbury,3,Cocaine,6
2015,15-Mar,Danbury,3,"Marijuana, Hashish, THC",17
2015,15-Apr,Danbury,4,Alcohol,41
2015,15-Apr,Danbury,4,Heroin,48
2015,15-Apr,Danbury,4,"Marijuana, Hashish, THC",13
2015,15-Apr,Danbury,4,Other Opiates and Synthetics,15
2015,15-May,Danbury,5,Alcohol,47
2015,15-May,Danbury,5,Cocaine,6
2015,15-May,Danbury,5,Heroin,56
2015,15-May,Danbury,5,"Marijuana, Hashish, THC",9
2015,15-Jun,Danbury,6,Alcohol,54
2015,15-Jun,Danbury,6,Heroin,39
2015,15-Jun,Danbury,6,"Marijuana, Hashish, THC",24
2015,14-Jul,Danbury,7,Alcohol,45
2015,14-Jul,Danbury,7,Heroin,52
2015,14-Jul,Danbury,7,"Marijuana, Hashish, THC",10
2015,14-Aug,Danbury,8,Alcohol,57
2015,14-Aug,Danbury,8,Heroin,43
2015,14-Aug,Danbury,8,"Marijuana, Hashish, THC",10
2015,14-Aug,Danbury,8,Other Opiates and Synthetics,10
2015,14-Sep,Danbury,9,Alcohol,46
2015,14-Sep,Danbury,9,Crack,6
2015,14-Sep,Danbury,9,Heroin,54
2015,14-Sep,Danbury,9,"Marijuana, Hashish, THC",7
2015,14-Sep,Danbury,9,Other Opiates and Synthetics,6
2015,14-Oct,Danbury,10,Alcohol,45
2015,14-Oct,Danbury,10,Cocaine,10
2015,14-Oct,Danbury,10,Heroin,54
2015,14-Oct,Danbury,10,"Marijuana, Hashish, THC",12
2015,14-Oct,Danbury,10,Other Opiates and Synthetics,11
2015,14-Nov,Danbury,11,Alcohol,32
2015,14-Nov,Danbury,11,Heroin,48
2015,14-Nov,Danbury,11,"Marijuana, Hashish, THC",11
2015,14-Dec,Danbury,12,Alcohol,44
2015,14-Dec,Danbury,12,Crack,6
2015,14-Dec,Danbury,12,Heroin,39
2015,14-Dec,Danbury,12,"Marijuana, Hashish, THC",14
2015,14-Dec,Danbury,12,Other Opiates and Synthetics,9
2015,15-Apr,Waterbury,4,PCP,10
2015,15-Jan,Derby,1,Alcohol,6
2015,15-Jan,Derby,1,Heroin,6
2015,15-Feb,Derby,2,Alcohol,13
2015,15-Feb,Derby,2,Heroin,7
2015,15-Mar,Derby,3,Alcohol,10
2015,15-Mar,Derby,3,Heroin,6
2015,15-Apr,Derby,4,Alcohol,9
2015,15-Apr,Derby,4,Heroin,12
2015,15-May,Derby,5,Alcohol,14
2015,15-May,Derby,5,Heroin,12
2015,14-Jul,Derby,7,Heroin,14
2015,14-Dec,East Haven,12,Other Opiates and Synthetics,11
2015,14-Aug,Derby,8,Alcohol,12
2015,14-Aug,Derby,8,"Marijuana, Hashish, THC",6
2015,14-Sep,Derby,9,Alcohol,8
2015,14-Oct,Derby,10,Alcohol,7
2015,14-Oct,Derby,10,"Marijuana, Hashish, THC",6
2015,14-Nov,Derby,11,Alcohol,10
2015,14-Nov,Derby,11,Heroin,7
2015,15-Jan,East Lyme,1,Alcohol,9
2015,15-Jun,Durham,6,Alcohol,7
2015,14-Jul,Durham,7,Alcohol,7
2015,15-Feb,East Haddam,2,Heroin,7
2015,14-Dec,East Haddam,12,Alcohol,6
2015,15-Jan,East Hampton,1,Alcohol,9
2015,15-Feb,East Hampton,2,Alcohol,6
2015,15-Feb,East Hampton,2,Heroin,7
2015,15-Mar,East Hampton,3,Alcohol,16
2015,15-Mar,East Hampton,3,Heroin,9
2015,15-Apr,East Hampton,4,Alcohol,7
2015,15-Apr,East Hampton,4,Heroin,6
2015,15-Jun,East Hampton,6,Alcohol,15
2015,14-Jul,East Hampton,7,Heroin,8
2015,14-Aug,East Hampton,8,Alcohol,7
2015,14-Aug,East Hampton,8,Heroin,7
2015,14-Oct,East Hampton,10,Alcohol,7
2015,14-Dec,East Hampton,12,Heroin,8
2015,15-Jan,East Hartford,1,Alcohol,21
2015,15-Jan,East Hartford,1,Heroin,34
2015,15-Jan,East Hartford,1,"Marijuana, Hashish, THC",9
2015,15-Feb,East Hartford,2,Alcohol,20
2015,15-Feb,East Hartford,2,Heroin,26
2015,15-Feb,East Hartford,2,"Marijuana, Hashish, THC",6
2015,15-Mar,East Hartford,3,Alcohol,21
2015,15-Mar,East Hartford,3,Heroin,25
2015,15-Mar,East Hartford,3,"Marijuana, Hashish, THC",11
2015,15-Apr,East Hartford,4,Alcohol,25
2015,15-Apr,East Hartford,4,Heroin,34
2015,15-Apr,East Hartford,4,"Marijuana, Hashish, THC",8
2015,15-May,East Hartford,5,Alcohol,29
2015,15-May,East Hartford,5,Heroin,24
2015,15-May,East Hartford,5,"Marijuana, Hashish, THC",6
2015,15-May,East Hartford,5,Other Opiates and Synthetics,6
2015,15-Jun,East Hartford,6,Alcohol,18
2015,15-Jun,East Hartford,6,Heroin,25
2015,15-Jun,East Hartford,6,"Marijuana, Hashish, THC",7
2015,14-Jul,East Hartford,7,Alcohol,29
2015,14-Jul,East Hartford,7,Heroin,23
2015,14-Jul,East Hartford,7,"Marijuana, Hashish, THC",12
2015,14-Aug,East Hartford,8,Alcohol,38
2015,15-Jan,East Lyme,1,Heroin,14
2015,14-Aug,East Hartford,8,Heroin,36
2015,14-Aug,East Hartford,8,"Marijuana, Hashish, THC",10
2015,14-Sep,East Hartford,9,Alcohol,35
2015,14-Sep,East Hartford,9,Heroin,29
2015,14-Sep,East Hartford,9,"Marijuana, Hashish, THC",7
2015,14-Oct,East Hartford,10,Alcohol,28
2015,14-Oct,East Hartford,10,Heroin,18
2015,14-Oct,East Hartford,10,"Marijuana, Hashish, THC",9
2015,14-Nov,East Hartford,11,Alcohol,24
2015,14-Nov,East Hartford,11,Heroin,21
